Iteration,Start_CL,CL,Thrust(lbf),Error
45,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
46,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
47,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
48,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
49,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
50,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
51,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
52,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
53,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
54,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
55,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
56,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
57,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
58,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
59,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
60,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
61,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
62,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
63,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
64,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
65,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
66,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
67,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
68,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
69,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
70,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
71,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
72,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
73,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
74,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
75,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
76,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
77,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
78,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
79,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
80,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
81,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
82,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
83,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
84,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
85,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
86,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
87,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
88,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
89,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
90,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
91,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
92,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
93,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
94,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
95,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
96,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
97,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
98,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
99,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
100,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
101,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
102,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
103,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
104,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
105,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
106,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
107,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
108,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
109,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
110,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
111,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
112,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
113,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
114,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
115,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
116,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
117,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
118,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
119,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
120,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
121,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
122,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
123,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
124,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
125,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
126,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
127,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
128,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
129,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
130,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
131,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
132,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
133,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
134,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
135,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
136,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
137,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
138,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
139,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
140,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
141,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
142,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
143,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
144,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
145,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
146,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
147,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
148,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
149,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
150,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
151,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
152,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
153,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
154,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
155,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
156,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
157,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
158,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
159,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
160,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
161,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
162,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
163,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
164,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
165,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
166,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
167,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
168,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
169,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
170,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
171,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
172,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
173,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
174,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
175,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
176,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
177,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
178,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
179,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
180,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
181,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
182,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
183,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
184,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
185,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
186,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
187,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
188,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
189,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
190,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
191,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
192,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
193,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
194,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
195,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
196,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
197,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
198,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
199,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
200,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
201,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
202,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
203,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
204,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
205,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
206,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
207,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
208,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
209,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
210,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
211,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
212,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
213,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
214,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
215,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
216,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
217,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
218,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
219,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
220,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
221,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
222,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
223,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
224,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
225,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
226,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
227,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
228,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
229,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
230,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
231,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
232,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
233,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
234,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
235,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
236,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
237,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
238,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
239,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
240,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
241,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
242,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
243,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
244,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
245,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
246,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
247,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
248,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
249,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
250,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
251,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
252,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
253,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
254,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
255,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
256,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
257,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
258,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
259,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
260,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
261,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
262,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
263,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
264,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
265,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
266,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
267,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
268,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
269,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
270,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
271,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
272,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
273,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
274,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
275,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
276,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
277,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
278,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
279,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
280,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
281,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
282,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
283,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
284,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
285,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
286,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
287,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
288,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
289,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
290,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
291,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
292,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
293,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
294,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
295,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
296,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
297,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
298,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
299,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
300,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
301,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
302,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
303,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
304,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
305,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
306,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
307,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
308,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
309,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
310,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
311,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
312,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
313,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
314,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
315,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
316,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
317,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
318,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
319,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
320,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
321,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
322,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
323,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
324,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
325,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
326,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
327,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
328,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
329,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
330,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
331,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
332,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
333,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
334,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
335,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
336,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
337,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
338,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
339,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
340,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
341,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
342,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
343,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
344,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
345,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
346,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
347,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
348,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
349,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
350,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
351,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
352,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
353,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
354,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
355,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
356,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
357,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
358,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
359,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
360,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
361,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
362,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
363,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
364,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
365,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
366,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
367,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
368,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
369,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
370,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
371,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
372,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
373,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
374,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
375,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
376,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
377,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
378,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
379,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
380,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
381,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
382,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
383,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
384,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
385,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
386,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
387,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
388,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
389,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
390,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
391,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
392,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
393,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
394,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
395,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
396,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
397,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
398,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
399,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
400,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
401,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
402,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
403,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
404,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
405,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
406,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
407,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
408,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
409,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
410,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
411,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
412,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
413,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
414,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
415,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
416,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
417,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
418,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
419,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
420,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
421,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
422,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
423,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
424,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
425,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
426,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
427,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
428,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
429,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
430,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
431,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
432,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
433,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
434,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
435,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
436,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
437,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
438,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
439,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
440,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
441,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
